id,user_id,track_id,listened_at,device,platform,completed,quality
2030,4,33,2024-11-21 15:33:01,mobile,ios,true,high
3924,45,27,2024-11-21 16:12:11,desktop,windows,true,high
4302,30,30,2024-11-21 17:05:46,desktop,ios,true,normal
1141,11,19,2024-11-21 18:21:33,mobile,ios,true,high
4167,1,5,2024-11-21 18:44:58,mobile,macos,false,high
3975,76,14,2024-11-21 20:22:00,tablet,web,true,high
1118,62,40,2024-11-21 22:47:45,mobile,ios,true,normal
2035,64,15,2024-11-22 00:21:55,tablet,windows,true,normal
3129,55,6,2024-11-22 01:21:09,tablet,web,false,high
3236,36,2,2024-11-22 05:56:38,mobile,ios,true,normal
1586,74,28,2024-11-22 06:15:57,mobile,web,true,normal
1566,15,16,2024-11-22 13:04:53,desktop,windows,true,normal
883,68,36,2024-11-22 22:21:29,mobile,android,false,normal
1026,22,10,2024-11-22 22:43:03,smart_speaker,android,false,high
3137,72,15,2024-11-22 23:51:01,mobile,web,true,normal
1991,58,2,2024-11-23 09:03:48,desktop,web,true,normal
554,15,23,2024-11-23 13:40:45,mobile,android,false,normal
1162,1,10,2024-11-23 16:04:40,mobile,android,true,high
1312,25,13,2024-11-23 17:30:09,smart_speaker,ios,true,normal
1950,56,6,2024-11-23 23:33:01,mobile,web,true,high
1837,32,18,2024-11-24 02:20:44,desktop,ios,true,high
1328,51,10,2024-11-24 04:10:10,mobile,web,true,lossless
1426,63,28,2024-11-24 07:57:57,mobile,web,true,high
2412,80,3,2024-11-24 20:23:28,mobile,ios,true,high
3824,29,8,2024-11-24 20:44:56,mobile,windows,true,high
106,63,10,2024-11-24 22:29:36,mobile,ios,true,high
2674,48,36,2024-11-25 01:43:39,mobile,windows,true,normal
3013,14,39,2024-11-25 04:59:46,desktop,android,true,lossless
2979,29,33,2024-11-25 05:36:47,desktop,web,false,normal
2395,15,12,2024-11-25 08:54:27,desktop,web,true,normal
4499,76,2,2024-11-25 16:02:17,mobile,ios,true,normal
2550,37,1,2024-11-25 16:08:55,mobile,ios,true,lossless
210,57,23,2024-11-25 20:12:07,mobile,windows,true,lossless
4335,55,26,2024-11-26 02:07:49,mobile,ios,true,normal
3300,37,37,2024-11-26 21:48:54,mobile,android,true,normal
1874,71,25,2024-11-27 02:14:55,smart_speaker,web,true,normal
2006,25,16,2024-11-27 04:14:42,tablet,macos,true,high
3352,35,35,2024-11-27 05:26:00,mobile,windows,true,normal
888,19,24,2024-11-27 20:38:54,mobile,ios,true,lossless
2457,65,38,2024-11-28 02:17:03,smart_speaker,windows,true,normal
11,25,35,2024-11-28 03:31:31,mobile,ios,true,high
3139,74,17,2024-11-28 04:20:05,desktop,macos,true,high
3052,39,3,2024-11-28 06:33:27,mobile,ios,true,high
2846,38,28,2024-11-28 11:25:39,desktop,android,true,high
1107,54,35,2024-11-28 12:46:10,mobile,android,true,high
4373,69,19,2024-11-28 18:12:49,tablet,ios,true,normal
2219,73,14,2024-11-28 20:07:01,mobile,android,true,normal
721,78,22,2024-11-29 00:14:27,mobile,ios,true,high
677,68,10,2024-11-29 08:15:26,mobile,ios,true,normal
4363,17,9,2024-11-29 12:58:22,desktop,ios,true,normal
2535,72,15,2024-11-29 13:42:37,mobile,ios,true,normal
3318,46,21,2024-11-29 16:59:45,desktop,android,true,normal
940,16,25,2024-11-30 11:31:22,mobile,android,true,normal
2723,58,38,2024-11-30 12:23:43,smart_speaker,windows,true,high
3311,17,14,2024-11-30 16:34:56,mobile,android,true,normal
4280,16,19,2024-12-01 01:29:46,mobile,android,true,normal
531,76,8,2024-12-01 02:01:43,mobile,android,true,lossless
84,67,25,2024-12-01 02:23:47,smart_speaker,ios,true,normal
2500,69,2,2024-12-01 06:22:44,desktop,ios,true,normal
2519,80,6,2024-12-01 11:10:56,mobile,web,true,normal
1418,49,21,2024-12-01 15:58:11,tablet,ios,true,normal
989,31,40,2024-12-01 19:37:46,smart_speaker,android,true,normal
1142,44,28,2024-12-02 02:08:09,mobile,android,true,normal
445,29,11,2024-12-02 07:12:52,mobile,web,true,normal
3573,28,28,2024-12-02 09:52:40,desktop,android,false,high
3539,14,6,2024-12-02 09:54:40,tv,android,true,normal
3484,44,28,2024-12-02 12:04:18,mobile,web,true,normal
2428,52,32,2024-12-02 14:09:23,mobile,windows,true,normal
3456,80,27,2024-12-02 15:03:32,tv,ios,true,high
1156,43,37,2024-12-02 16:27:25,desktop,ios,true,high
147,28,28,2024-12-02 17:11:14,tablet,android,false,normal
1088,55,36,2024-12-03 00:09:45,mobile,web,false,high
3230,13,21,2024-12-03 05:44:41,mobile,web,true,high
4001,53,33,2024-12-03 06:05:58,smart_speaker,windows,true,normal
413,46,14,2024-12-03 06:41:23,mobile,ios,true,normal
4459,30,32,2024-12-03 12:39:11,mobile,ios,true,normal
1807,74,26,2024-12-03 13:39:46,tv,android,true,normal
3521,22,24,2024-12-03 16:25:57,mobile,macos,true,high
4133,44,10,2024-12-03 22:31:05,desktop,android,true,normal
692,33,24,2024-12-04 00:49:26,mobile,android,true,lossless
2130,21,31,2024-12-04 04:44:16,mobile,android,true,high
1093,44,17,2024-12-04 12:33:12,mobile,web,true,normal
411,42,21,2024-12-04 14:02:10,mobile,ios,true,high
1435,16,8,2024-12-04 15:03:08,mobile,ios,true,high
3150,8,10,2024-12-04 16:02:06,mobile,web,true,normal
2163,6,3,2024-12-04 19:41:13,mobile,android,true,high
2678,57,30,2024-12-04 21:48:34,mobile,android,true,normal
2472,4,18,2024-12-05 01:17:32,mobile,ios,true,normal
2668,31,1,2024-12-05 06:31:58,tablet,ios,true,high
2914,34,18,2024-12-05 09:47:17,mobile,web,true,normal
392,56,8,2024-12-05 12:55:38,desktop,ios,true,high
276,58,4,2024-12-05 15:10:53,mobile,android,true,high
1589,43,18,2024-12-05 16:21:55,desktop,android,true,high
231,52,20,2024-12-05 19:21:03,mobile,ios,true,normal
2327,52,8,2024-12-05 20:27:14,mobile,ios,false,normal
2018,14,15,2024-12-05 23:27:01,mobile,web,true,high
4357,56,12,2024-12-06 00:21:28,mobile,macos,false,high
986,68,28,2024-12-06 01:27:18,tablet,android,true,normal
2420,13,15,2024-12-06 02:26:31,mobile,ios,true,normal
1539,31,29,2024-12-06 03:30:36,smart_speaker,ios,false,normal
3432,32,28,2024-12-06 05:31:35,desktop,android,false,high
2312,26,13,2024-12-06 07:22:02,mobile,windows,false,normal
2713,69,37,2024-12-06 08:44:18,mobile,android,true,normal
4203,20,26,2024-12-06 20:19:26,smart_speaker,ios,false,normal
2765,3,6,2024-12-06 20:30:26,desktop,macos,true,normal
2192,68,5,2024-12-07 04:20:35,mobile,android,true,high
2556,59,5,2024-12-07 05:53:42,tablet,ios,true,normal
1384,15,18,2024-12-07 09:55:13,mobile,ios,true,high
935,36,10,2024-12-07 12:00:42,mobile,ios,true,high
3609,52,26,2024-12-08 11:17:02,mobile,ios,true,high
46,79,5,2024-12-08 17:08:43,mobile,android,true,high
1743,32,15,2024-12-09 17:22:29,mobile,macos,true,normal
1748,57,13,2024-12-10 00:23:53,tv,ios,true,normal
3964,2,4,2024-12-10 01:14:14,desktop,ios,true,high
1809,63,36,2024-12-10 02:41:37,desktop,web,true,high
1668,3,29,2024-12-10 07:31:41,desktop,web,true,normal
49,32,8,2024-12-10 08:07:49,mobile,android,true,high
373,21,29,2024-12-10 10:13:47,mobile,macos,true,high
651,70,12,2024-12-10 11:10:20,desktop,android,true,high
1836,53,2,2024-12-10 14:08:44,tablet,ios,true,normal
4086,29,22,2024-12-10 16:01:33,mobile,web,false,normal
1788,66,8,2024-12-11 02:28:14,mobile,android,true,lossless
3802,75,17,2024-12-11 03:38:28,mobile,web,true,high
4399,28,14,2024-12-11 05:28:24,mobile,web,true,normal
3146,36,14,2024-12-11 05:33:11,mobile,web,true,high
197,54,40,2024-12-11 08:25:51,mobile,web,true,high
1040,7,29,2024-12-11 09:15:06,smart_speaker,web,false,high
1884,28,7,2024-12-11 12:54:35,smart_speaker,windows,true,normal
491,53,37,2024-12-12 01:29:58,mobile,windows,true,normal
1000,72,32,2024-12-12 08:31:07,mobile,web,false,normal
878,9,13,2024-12-12 12:47:04,mobile,android,true,lossless
2338,70,33,2024-12-12 13:12:24,smart_speaker,web,true,high
716,26,33,2024-12-12 16:57:55,desktop,web,true,lossless
4127,64,26,2024-12-13 02:42:38,mobile,android,true,normal
21,10,1,2024-12-13 04:07:21,desktop,android,true,high
4334,25,16,2024-12-13 15:19:24,smart_speaker,macos,true,high
688,74,23,2024-12-13 20:20:35,desktop,android,true,high
3635,74,20,2024-12-14 01:41:14,tablet,macos,true,high
4433,20,23,2024-12-14 15:20:46,mobile,ios,true,high
252,41,12,2024-12-15 07:29:54,smart_speaker,ios,true,high
3394,49,29,2024-12-15 08:06:04,mobile,web,false,normal
68,56,24,2024-12-15 10:19:30,desktop,android,true,lossless
2968,75,35,2024-12-15 13:44:48,desktop,android,true,high
3283,21,26,2024-12-16 03:06:06,mobile,windows,true,normal
1163,73,32,2024-12-16 03:40:10,mobile,ios,true,high
34,29,13,2024-12-16 07:20:54,mobile,web,false,normal
1351,18,19,2024-12-16 10:31:23,mobile,windows,false,lossless
2647,54,26,2024-12-16 14:51:17,smart_speaker,windows,true,normal
1703,79,19,2024-12-16 20:03:31,desktop,android,true,normal
1444,18,38,2024-12-16 21:54:30,mobile,ios,true,high
3860,15,25,2024-12-16 22:43:13,mobile,android,true,normal
2454,7,33,2024-12-16 23:41:56,tablet,android,true,normal
1940,10,10,2024-12-17 00:29:22,desktop,ios,true,high
2657,18,19,2024-12-17 06:49:47,tv,ios,true,normal
420,16,3,2024-12-17 09:08:11,mobile,windows,true,high
3106,63,38,2024-12-17 09:09:26,desktop,ios,true,normal
2820,45,12,2024-12-17 12:33:16,desktop,web,true,normal
2866,38,8,2024-12-17 18:25:35,mobile,android,true,lossless
1486,54,27,2024-12-17 19:54:48,mobile,android,false,normal
1150,71,30,2024-12-18 00:16:52,mobile,ios,false,normal
3126,68,10,2024-12-18 00:22:21,mobile,ios,true,normal
2341,79,5,2024-12-18 00:27:41,mobile,android,true,normal
1721,31,12,2024-12-18 00:28:15,mobile,ios,true,normal
4116,27,27,2024-12-18 02:07:30,tablet,ios,true,high
59,55,9,2024-12-18 11:21:56,mobile,ios,true,normal
2910,14,40,2024-12-18 16:09:55,smart_speaker,ios,false,normal
1169,4,5,2024-12-18 19:01:41,mobile,web,false,normal
2886,58,6,2024-12-19 03:09:38,mobile,ios,true,normal
1722,21,16,2024-12-19 06:31:15,desktop,ios,true,high
4063,39,40,2024-12-19 15:00:23,mobile,ios,false,normal
1098,2,8,2024-12-20 00:25:40,mobile,ios,true,high
1550,23,29,2024-12-20 01:36:40,mobile,ios,true,normal
4410,80,17,2024-12-20 20:26:38,mobile,android,true,normal
2448,9,13,2024-12-20 21:07:41,desktop,web,true,normal
1745,75,31,2024-12-22 11:17:18,mobile,windows,true,high
870,24,24,2024-12-22 12:12:05,desktop,ios,true,normal
1954,52,30,2024-12-22 15:48:36,mobile,ios,true,normal
2783,2,18,2024-12-23 00:28:23,mobile,ios,false,high
3505,4,15,2024-12-23 01:44:55,desktop,web,true,normal
3065,14,5,2024-12-23 06:34:23,tablet,web,true,high
1683,67,7,2024-12-23 11:34:28,tablet,ios,true,high
802,68,18,2024-12-23 12:04:57,mobile,android,true,normal
4078,21,20,2024-12-23 13:27:40,desktop,ios,true,normal
3981,70,16,2024-12-23 15:39:12,mobile,web,true,normal
4274,13,30,2024-12-24 16:14:45,smart_speaker,ios,false,high
778,69,6,2024-12-24 16:22:53,desktop,ios,true,high
1775,56,18,2024-12-24 17:07:11,mobile,windows,true,high
3173,19,5,2024-12-25 00:19:28,desktop,ios,true,high
2728,48,38,2024-12-25 01:56:11,desktop,ios,true,normal
938,67,32,2024-12-25 04:33:11,mobile,web,true,normal
2099,63,26,2024-12-25 16:45:09,desktop,android,true,normal
3837,5,17,2024-12-25 19:12:48,mobile,macos,true,normal
2410,59,27,2024-12-26 00:20:58,desktop,ios,true,high
2012,43,23,2024-12-26 00:26:15,mobile,android,true,high
3411,68,34,2024-12-26 00:29:42,desktop,ios,true,high
3384,50,2,2024-12-26 00:45:28,smart_speaker,ios,true,high
650,42,31,2024-12-27 00:14:06,tv,android,true,normal
4263,31,37,2024-12-27 08:22:07,mobile,ios,true,high
2010,52,24,2024-12-27 11:04:23,tv,web,true,high
3258,59,24,2024-12-27 11:19:26,desktop,android,false,high
2981,42,9,2024-12-27 14:14:07,mobile,windows,true,normal
2316,41,9,2024-12-27 20:09:10,mobile,android,true,normal
1501,46,9,2024-12-28 02:50:28,tablet,android,true,normal
4311,41,31,2024-12-28 10:08:03,mobile,windows,false,normal
2759,33,27,2024-12-28 22:56:01,mobile,web,true,lossless
1774,12,37,2024-12-28 22:57:44,desktop,macos,true,high
91,57,8,2024-12-29 08:19:36,desktop,web,false,high
3278,1,24,2024-12-29 08:40:45,mobile,ios,true,high
654,45,19,2024-12-30 02:58:03,mobile,web,true,high
804,59,33,2024-12-30 04:15:05,desktop,ios,true,lossless
3556,50,40,2024-12-30 05:20:34,tv,ios,true,normal
2551,76,18,2024-12-30 11:45:35,mobile,android,true,high
111,20,5,2024-12-30 13:52:41,desktop,ios,true,normal
1120,19,10,2024-12-30 15:06:52,mobile,ios,true,normal
1792,20,9,2024-12-31 01:53:13,desktop,ios,true,high
87,58,39,2024-12-31 05:36:25,mobile,ios,true,high
3325,30,21,2024-12-31 07:04:47,tablet,web,true,lossless
1592,26,17,2024-12-31 13:10:22,mobile,web,true,normal
3758,31,5,2024-12-31 16:34:00,desktop,android,true,normal
1723,53,34,2024-12-31 16:40:13,tablet,ios,true,normal
3320,23,17,2024-12-31 18:34:27,mobile,ios,true,high
4264,2,1,2024-12-31 18:42:41,mobile,android,true,lossless
2320,14,26,2024-12-31 23:42:34,mobile,windows,false,high
2628,73,30,2025-01-01 01:28:03,mobile,web,true,high
4098,9,40,2025-01-01 01:30:10,mobile,web,false,normal
1796,43,2,2025-01-01 03:35:53,mobile,windows,false,normal
4329,23,40,2025-01-01 09:46:24,mobile,android,true,normal
486,38,7,2025-01-01 13:58:59,mobile,ios,true,high
1647,74,2,2025-01-01 15:02:32,tv,android,true,normal
750,9,19,2025-01-01 15:19:27,mobile,web,true,high
4248,65,1,2025-01-01 17:58:17,mobile,android,true,high
858,29,5,2025-01-01 21:47:22,desktop,ios,true,normal
976,11,32,2025-01-02 01:33:21,desktop,windows,true,normal
4323,14,4,2025-01-02 09:10:26,tablet,ios,true,normal
1614,34,37,2025-01-02 13:04:44,mobile,android,true,normal
2907,66,16,2025-01-02 18:09:56,mobile,android,false,high
4317,49,20,2025-01-03 09:34:22,smart_speaker,android,true,normal
2942,6,33,2025-01-04 10:19:36,tablet,web,true,normal
4013,62,37,2025-01-04 11:54:37,mobile,windows,true,high
1219,35,32,2025-01-05 09:21:34,desktop,android,true,high
75,75,24,2025-01-05 10:25:47,desktop,ios,false,high
2998,80,19,2025-01-05 12:05:19,mobile,ios,true,normal
205,51,35,2025-01-05 15:37:21,mobile,web,true,normal
863,28,38,2025-01-05 18:56:56,tablet,ios,true,high
1963,48,37,2025-01-05 20:13:07,mobile,android,true,normal
2705,30,37,2025-01-05 20:21:02,desktop,android,true,normal
1044,1,16,2025-01-06 01:26:56,mobile,android,true,normal
3724,13,4,2025-01-06 09:52:08,smart_speaker,android,true,normal
3688,54,9,2025-01-06 10:30:27,mobile,web,true,normal
3127,54,4,2025-01-06 14:03:40,tv,windows,true,normal
2870,5,33,2025-01-07 06:11:29,mobile,windows,true,high
247,4,39,2025-01-07 12:00:20,mobile,web,false,high
2521,22,5,2025-01-07 17:19:19,mobile,ios,true,high
3608,16,38,2025-01-07 17:28:08,mobile,android,true,normal
2528,47,5,2025-01-08 07:26:17,desktop,ios,true,high
1223,48,29,2025-01-08 10:43:07,mobile,web,true,high
703,44,6,2025-01-09 11:08:50,desktop,ios,true,normal
3829,4,16,2025-01-09 23:57:20,mobile,android,true,normal
141,15,5,2025-01-10 01:44:11,mobile,android,true,normal
1062,55,9,2025-01-10 02:00:05,mobile,ios,true,normal
3487,49,1,2025-01-10 07:53:14,mobile,ios,true,lossless
1507,14,32,2025-01-10 07:57:51,mobile,ios,true,lossless
3474,28,28,2025-01-10 08:51:12,tablet,android,true,high
1925,61,25,2025-01-11 01:22:36,mobile,ios,true,high
3747,67,17,2025-01-11 08:14:47,tablet,android,true,high
1977,42,36,2025-01-11 09:38:01,mobile,ios,true,high
1576,56,19,2025-01-11 09:48:09,desktop,web,true,high
1361,10,30,2025-01-11 21:22:06,mobile,android,false,normal
268,24,9,2025-01-11 22:46:44,mobile,ios,true,normal
1526,45,28,2025-01-12 03:56:32,mobile,web,false,normal
4176,15,40,2025-01-12 05:03:30,desktop,android,true,normal
2852,77,28,2025-01-12 07:27:16,mobile,windows,true,normal
1746,10,13,2025-01-13 06:16:51,mobile,ios,true,high
2505,58,28,2025-01-13 08:44:09,desktop,android,true,high
3543,15,26,2025-01-13 12:17:51,desktop,web,true,normal
4208,72,32,2025-01-14 04:47:25,mobile,ios,true,high
143,4,4,2025-01-14 07:44:23,tablet,android,true,high
423,53,36,2025-01-14 09:34:03,mobile,ios,true,normal
3281,19,39,2025-01-14 10:34:34,mobile,web,true,lossless
4259,74,39,2025-01-14 14:32:33,desktop,windows,true,normal
2005,36,19,2025-01-14 14:47:47,mobile,ios,true,lossless
2875,64,6,2025-01-14 15:31:42,mobile,android,true,high
337,10,29,2025-01-14 17:09:52,desktop,android,false,high
2049,29,9,2025-01-14 22:03:08,desktop,web,false,high
296,72,14,2025-01-14 23:06:41,mobile,windows,true,lossless
3916,77,11,2025-01-15 06:41:07,mobile,android,true,high
3962,29,21,2025-01-15 13:38:47,desktop,web,true,high
2871,46,12,2025-01-15 18:40:40,mobile,ios,true,high
3830,20,2,2025-01-15 22:23:08,mobile,android,true,normal
2970,71,28,2025-01-15 22:46:28,tv,android,true,normal
3216,74,22,2025-01-16 08:34:47,mobile,web,false,high
248,30,4,2025-01-16 14:25:44,mobile,android,true,high
3746,52,4,2025-01-16 14:47:24,mobile,android,true,high
1682,40,25,2025-01-16 22:00:27,mobile,macos,true,normal
3047,50,17,2025-01-16 23:12:40,mobile,android,true,high
3096,26,5,2025-01-17 15:31:57,mobile,android,true,normal
1070,6,27,2025-01-17 17:33:27,desktop,android,false,high
2532,40,21,2025-01-17 19:57:34,desktop,ios,true,normal
759,5,9,2025-01-18 05:27:15,mobile,android,false,high
3979,1,33,2025-01-18 12:27:20,tablet,android,true,lossless
1197,56,10,2025-01-19 00:17:22,mobile,android,false,high
588,45,32,2025-01-19 04:22:00,tablet,ios,false,normal
3723,63,28,2025-01-19 05:35:02,mobile,ios,true,normal
2033,10,13,2025-01-19 05:42:46,mobile,ios,true,high
152,28,10,2025-01-19 07:19:25,mobile,ios,false,normal
2821,3,26,2025-01-19 10:38:42,mobile,ios,true,high
2841,6,22,2025-01-19 17:41:46,mobile,web,true,high
103,35,27,2025-01-19 18:53:16,tv,ios,true,normal
2543,66,4,2025-01-19 22:10:44,mobile,web,true,high
1446,36,21,2025-01-20 02:35:44,mobile,ios,true,normal
2930,10,4,2025-01-20 03:09:00,desktop,ios,false,lossless
447,12,22,2025-01-20 03:43:54,desktop,android,true,high
3154,4,26,2025-01-20 15:17:48,desktop,web,true,normal
3227,46,6,2025-01-21 01:31:21,desktop,macos,true,high
3000,65,37,2025-01-21 03:26:15,tv,macos,true,normal
4482,26,14,2025-01-21 04:12:23,mobile,android,true,normal
4011,38,11,2025-01-21 13:43:56,mobile,android,false,high
253,34,40,2025-01-22 09:32:33,mobile,ios,true,normal
884,34,15,2025-01-22 11:53:30,mobile,ios,false,normal
3301,67,14,2025-01-22 17:56:12,desktop,web,true,high
1225,30,39,2025-01-22 22:49:00,mobile,android,true,normal
100,37,29,2025-01-23 05:21:56,mobile,macos,true,normal
3330,78,31,2025-01-23 08:18:57,tablet,windows,false,high
3596,55,36,2025-01-23 11:32:23,desktop,ios,true,high
2450,37,4,2025-01-23 16:54:29,mobile,ios,true,normal
1596,30,19,2025-01-23 18:20:44,mobile,android,true,high
3525,21,7,2025-01-24 06:00:53,mobile,ios,true,normal
1830,2,7,2025-01-24 12:34:11,mobile,android,true,high
3416,14,1,2025-01-25 01:06:52,desktop,ios,true,normal
4322,66,26,2025-01-25 01:37:22,tablet,ios,true,normal
2071,79,18,2025-01-25 14:58:40,mobile,ios,true,normal
2720,4,23,2025-01-25 16:12:12,tablet,ios,true,high
1038,72,15,2025-01-25 19:00:45,mobile,ios,true,normal
1706,74,6,2025-01-26 01:28:14,desktop,ios,true,lossless
786,10,37,2025-01-26 04:53:34,mobile,android,true,normal
160,15,19,2025-01-26 04:59:02,mobile,ios,true,lossless
15,55,36,2025-01-26 06:25:31,mobile,ios,false,high
1918,32,9,2025-01-26 06:55:53,mobile,windows,true,high
2646,16,27,2025-01-26 13:00:16,mobile,ios,true,high
3842,53,33,2025-01-26 13:29:08,desktop,ios,true,high
3937,79,4,2025-01-26 14:05:09,mobile,windows,true,high
3386,37,6,2025-01-26 20:46:12,mobile,windows,false,normal
1747,28,39,2025-01-27 03:16:33,mobile,ios,true,lossless
1826,75,11,2025-01-27 06:00:50,desktop,ios,true,lossless
2905,49,16,2025-01-27 07:28:45,desktop,android,true,normal
781,42,30,2025-01-27 13:34:06,mobile,android,true,normal
2468,32,12,2025-01-27 13:34:13,mobile,windows,true,high
4041,23,34,2025-01-27 19:35:20,mobile,web,true,normal
516,17,31,2025-01-28 12:32:10,mobile,android,true,normal
3398,29,27,2025-01-28 16:14:27,mobile,web,true,high
1289,5,30,2025-01-28 17:53:35,mobile,ios,true,normal
1585,25,1,2025-01-28 21:36:00,tablet,ios,true,lossless
3362,18,2,2025-01-29 00:53:50,mobile,android,true,high
2007,56,36,2025-01-29 03:37:47,desktop,web,true,normal
26,34,33,2025-01-29 03:47:15,mobile,windows,true,high
1157,23,3,2025-01-29 06:49:30,mobile,ios,false,normal
303,44,17,2025-01-29 07:06:53,smart_speaker,android,true,normal
4273,40,3,2025-01-29 13:59:51,tablet,web,true,normal
2189,32,32,2025-01-29 18:01:00,smart_speaker,android,true,normal
3857,22,8,2025-01-29 19:43:33,desktop,ios,false,high
4448,27,36,2025-01-29 22:41:52,mobile,windows,false,normal
3707,7,33,2025-01-30 03:38:46,mobile,android,true,high
2520,38,11,2025-01-30 07:52:29,mobile,ios,false,high
350,15,17,2025-01-30 15:17:07,mobile,android,true,high
717,40,22,2025-01-31 08:01:13,mobile,ios,true,normal
730,23,29,2025-01-31 08:23:42,desktop,windows,false,normal
1262,57,9,2025-02-01 03:02:01,desktop,android,false,normal
895,51,13,2025-02-01 03:52:26,mobile,android,false,lossless
2714,22,28,2025-02-01 07:00:38,tablet,ios,true,lossless
550,79,20,2025-02-01 07:03:52,desktop,android,true,high
942,15,37,2025-02-01 07:10:04,desktop,web,true,normal
1709,37,36,2025-02-01 14:44:32,tv,android,true,normal
1875,19,16,2025-02-01 15:09:46,mobile,android,true,lossless
1858,4,39,2025-02-01 16:42:58,mobile,web,true,normal
3366,6,27,2025-02-01 17:27:40,mobile,android,true,high
4442,44,35,2025-02-01 20:49:43,mobile,windows,true,high
2080,49,2,2025-02-01 22:13:16,mobile,android,true,normal
4400,17,29,2025-02-01 23:53:15,mobile,web,true,normal
2234,62,19,2025-02-02 04:59:44,mobile,web,true,high
1879,63,2,2025-02-02 08:43:57,mobile,android,true,normal
997,22,21,2025-02-02 10:03:04,desktop,ios,false,high
1192,1,5,2025-02-02 23:45:11,mobile,ios,true,normal
1996,78,11,2025-02-03 01:14:35,mobile,android,true,high
3310,60,33,2025-02-03 01:43:29,mobile,android,true,normal
2993,27,20,2025-02-03 06:18:26,tablet,ios,true,lossless
407,31,27,2025-02-03 14:09:57,smart_speaker,macos,true,normal
2437,68,18,2025-02-03 14:19:28,mobile,web,true,high
4364,57,12,2025-02-03 15:15:03,mobile,android,true,normal
1035,26,11,2025-02-03 20:00:51,mobile,android,false,normal
2778,23,10,2025-02-03 21:39:50,smart_speaker,web,true,high
628,80,21,2025-02-04 01:46:46,tablet,windows,true,normal
2273,44,16,2025-02-04 03:05:24,smart_speaker,android,false,high
3961,40,11,2025-02-04 07:41:23,desktop,macos,true,normal
3109,70,31,2025-02-04 12:52:56,mobile,android,true,high
3292,20,9,2025-02-04 17:32:28,mobile,android,true,normal
4000,13,32,2025-02-05 00:17:33,mobile,android,true,normal
2654,6,35,2025-02-05 02:05:07,smart_speaker,android,true,normal
3260,60,23,2025-02-05 02:14:54,smart_speaker,web,true,normal
3910,79,40,2025-02-05 03:06:33,mobile,ios,true,normal
1579,30,20,2025-02-05 13:18:48,mobile,android,false,high
3882,72,22,2025-02-05 15:15:48,desktop,ios,true,normal
1620,30,4,2025-02-05 17:56:48,mobile,ios,true,normal
1167,9,14,2025-02-05 20:33:01,mobile,web,true,normal
3764,9,17,2025-02-05 22:10:12,tablet,windows,false,normal
1523,8,16,2025-02-05 23:04:06,mobile,windows,false,high
928,11,21,2025-02-06 04:56:50,mobile,ios,true,normal
170,10,12,2025-02-06 20:01:04,mobile,android,true,high
987,35,19,2025-02-06 21:55:27,mobile,android,true,normal
1570,19,37,2025-02-06 23:07:12,desktop,web,false,high
788,49,21,2025-02-07 02:39:31,desktop,ios,true,normal
2162,9,15,2025-02-07 05:38:32,desktop,android,true,normal
4402,38,23,2025-02-07 15:25:10,mobile,ios,true,lossless
385,7,16,2025-02-08 00:45:05,mobile,ios,true,normal
3277,42,39,2025-02-08 01:03:57,mobile,web,true,high
1863,24,2,2025-02-08 04:00:26,desktop,ios,true,normal
3781,14,20,2025-02-08 04:40:08,mobile,android,true,normal
1625,5,28,2025-02-08 11:49:02,mobile,web,true,high
2019,65,7,2025-02-08 12:30:10,mobile,ios,false,normal
1013,29,10,2025-02-08 16:57:07,mobile,android,true,normal
4440,4,38,2025-02-08 22:44:12,tablet,ios,true,high
3470,13,6,2025-02-09 00:02:28,mobile,windows,true,normal
290,55,36,2025-02-09 04:04:56,mobile,ios,true,normal
3922,52,9,2025-02-09 09:44:33,mobile,android,true,normal
4251,42,29,2025-02-09 15:26:18,desktop,macos,true,high
2711,2,5,2025-02-09 23:04:56,mobile,web,true,normal
396,74,5,2025-02-09 23:43:19,mobile,android,true,high
1401,53,7,2025-02-10 09:19:01,desktop,android,true,high
2129,66,7,2025-02-10 09:42:43,desktop,web,true,high
3976,69,18,2025-02-10 18:38:36,smart_speaker,ios,true,normal
950,27,22,2025-02-10 21:29:19,mobile,web,true,high
3480,42,12,2025-02-11 01:50:24,desktop,windows,true,high
3270,12,28,2025-02-11 09:22:58,tablet,ios,true,high
483,18,2,2025-02-11 21:24:10,tv,ios,true,normal
2397,60,34,2025-02-12 09:38:05,desktop,ios,true,high
2989,48,1,2025-02-12 11:46:53,desktop,android,true,lossless
1470,19,23,2025-02-12 14:31:51,mobile,android,true,normal
2692,24,25,2025-02-12 14:36:15,desktop,ios,true,normal
3195,73,29,2025-02-13 12:10:56,mobile,android,false,normal
99,47,40,2025-02-13 15:10:11,desktop,web,true,high
3039,16,18,2025-02-13 21:43:29,mobile,web,true,high
236,66,30,2025-02-14 01:06:34,tablet,android,true,normal
1475,15,1,2025-02-14 07:20:50,smart_speaker,ios,true,high
2076,42,2,2025-02-14 11:16:01,mobile,android,true,normal
3951,67,14,2025-02-14 21:45:52,smart_speaker,android,true,normal
2661,73,18,2025-02-15 00:13:00,mobile,android,true,high
3756,27,1,2025-02-15 08:06:20,mobile,macos,true,high
1995,43,14,2025-02-15 08:09:58,smart_speaker,android,true,lossless
836,70,20,2025-02-15 11:34:31,mobile,web,true,lossless
